age,height,weight,size,sex
5.0,80.0,75.0,2,Female
84.0,56.0,105.0,3,Male
5.0,88.0,15.0,1,Male
138.0,88.0,270.0,7,Male
111.0,72.0,165.0,3,Male
84.0,40.0,135.0,3,Male
49.0,80.0,75.0,2,Male
32.0,40.0,105.0,3,Male
49.0,112.0,75.0,2,Female
20.0,104.0,75.0,3,Female
145.0,96.0,15.0,5,Male
6.0,24.0,30.0,7,Female
180.0,16.0,45.0,2,Female
46.0,128.0,0.0,3,Female
40.0,40.0,45.0,4,Male
16.0,88.0,330.0,7,Female
229.0,32.0,75.0,5,Female
157.0,32.0,15.0,5,Female
37.0,88.0,210.0,1,Female
89.0,48.0,75.0,2,Male
228.0,24.0,150.0,3,Male
62.0,112.0,75.0,2,Male
228.0,40.0,0.0,3,Female
32.0,48.0,30.0,2,Male
13.0,96.0,75.0,5,Male
8.0,112.0,150.0,2,Female
62.0,80.0,120.0,2,Female
61.0,64.0,15.0,5,Male
127.0,56.0,405.0,7,Female
84.0,88.0,0.0,3,Male
107.0,64.0,60.0,5,Female
38.0,200.0,150.0,7,Female
35.0,32.0,120.0,5,Female
37.0,32.0,120.0,5,Female
85.0,88.0,0.0,3,Male
59.0,32.0,375.0,5,Female
76.0,56.0,60.0,1,Male
46.0,56.0,105.0,3,Female
35.0,120.0,60.0,5,Male
33.0,16.0,300.0,1,Male
32.0,88.0,0.0,3,Female
193.0,64.0,0.0,7,Male
59.0,120.0,60.0,5,Male
49.0,32.0,75.0,5,Male
19.0,72.0,165.0,3,Male
40.0,104.0,315.0,4,Female
33.0,56.0,210.0,1,Male
97.0,8.0,240.0,4,Male
71.0,40.0,75.0,3,Male
84.0,40.0,60.0,3,Female
6.0,24.0,75.0,7,Male
60.0,88.0,30.0,7,Male
72.0,80.0,30.0,2,Female
119.0,32.0,120.0,5,Male
77.0,24.0,135.0,4,Female
19.0,80.0,195.0,2,Female
65.0,56.0,405.0,1,Female
49.0,88.0,75.0,7,Male
85.0,40.0,0.0,3,Female
162.0,88.0,75.0,3,Male
93.0,64.0,120.0,7,Male
65.0,104.0,180.0,4,Female
124.0,104.0,150.0,3,Male
34.0,40.0,60.0,4,Female
48.0,88.0,60.0,1,Male
6.0,40.0,165.0,3,Male
171.0,88.0,15.0,7,Female
22.0,16.0,30.0,2,Female
6.0,64.0,45.0,7,Male
13.0,64.0,15.0,5,Female
71.0,120.0,345.0,5,Female
254.0,72.0,360.0,3,Female
17.0,32.0,75.0,7,Male
71.0,32.0,60.0,5,Male
76.0,16.0,15.0,1,Male
35.0,96.0,120.0,5,Female
38.0,88.0,75.0,7,Male
45.0,88.0,165.0,3,Female
32.0,56.0,150.0,3,Female
115.0,176.0,330.0,7,Male
65.0,40.0,45.0,4,Male
146.0,16.0,135.0,1,Male
82.0,64.0,15.0,7,Female
1.0,184.0,60.0,5,Male
104.0,56.0,150.0,7,Male
93.0,176.0,105.0,7,Female
32.0,8.0,150.0,3,Male
22.0,80.0,285.0,2,Male
15.0,24.0,15.0,4,Male
166.0,16.0,120.0,2,Female
8.0,80.0,75.0,2,Male
62.0,56.0,60.0,1,Female
3.0,40.0,75.0,4,Female
49.0,48.0,0.0,2,Male
59.0,216.0,120.0,5,Female
107.0,88.0,60.0,1,Male
49.0,0.0,120.0,7,Male
133.0,32.0,60.0,5,Female
62.0,112.0,270.0,7,Female
52.0,8.0,30.0,4,Male
45.0,128.0,0.0,3,Female
8.0,16.0,75.0,2,Male
22.0,64.0,150.0,5,Female
82.0,88.0,210.0,7,Male
85.0,72.0,105.0,3,Male
60.0,120.0,105.0,7,Female
59.0,8.0,150.0,3,Male
62.0,112.0,255.0,2,Female
45.0,24.0,105.0,3,Male
77.0,56.0,45.0,4,Female
23.0,0.0,135.0,1,Male
19.0,48.0,0.0,2,Male
111.0,56.0,0.0,3,Male
22.0,80.0,0.0,2,Male
45.0,80.0,45.0,2,Male
115.0,88.0,90.0,7,Female
22.0,16.0,0.0,2,Male
181.0,32.0,105.0,5,Female
137.0,88.0,0.0,3,Female
138.0,64.0,180.0,7,Female
45.0,16.0,0.0,2,Male
62.0,80.0,75.0,2,Male
123.0,40.0,150.0,3,Male
35.0,96.0,60.0,5,Male
16.0,32.0,15.0,7,Female
33.0,192.0,240.0,3,Male
104.0,0.0,270.0,7,Female
205.0,32.0,75.0,5,Male
161.0,112.0,75.0,7,Male
72.0,72.0,45.0,4,Female
59.0,32.0,75.0,5,Female
49.0,56.0,405.0,7,Male
20.0,24.0,225.0,3,Female
47.0,32.0,120.0,5,Female
126.0,80.0,150.0,2,Male
59.0,64.0,75.0,5,Male
10.0,8.0,45.0,4,Male
27.0,24.0,75.0,7,Female
7.0,104.0,75.0,3,Female
22.0,16.0,105.0,2,Male
71.0,72.0,75.0,3,Male
40.0,144.0,105.0,7,Female
75.0,80.0,195.0,2,Female
65.0,88.0,45.0,4,Female
22.0,16.0,195.0,2,Male
72.0,128.0,0.0,3,Male
22.0,80.0,0.0,2,Female
84.0,72.0,270.0,3,Female
35.0,64.0,120.0,5,Male
62.0,112.0,75.0,2,Male
71.0,64.0,15.0,5,Male
45.0,24.0,105.0,3,Female
146.0,88.0,60.0,1,Male
49.0,64.0,180.0,5,Female
47.0,32.0,75.0,5,Male
19.0,16.0,150.0,2,Male
45.0,80.0,45.0,2,Male
47.0,56.0,180.0,4,Male
82.0,88.0,105.0,7,Female
5.0,80.0,75.0,2,Male
46.0,104.0,75.0,3,Male
93.0,88.0,15.0,7,Female
239.0,64.0,180.0,7,Female
246.0,8.0,60.0,4,Male
293.0,40.0,150.0,3,Male
7.0,88.0,0.0,3,Female
75.0,80.0,255.0,2,Female
76.0,16.0,60.0,1,Female
33.0,72.0,0.0,3,Female
215.0,136.0,150.0,3,Female
46.0,24.0,105.0,3,Male
22.0,80.0,75.0,2,Female
150.0,88.0,15.0,7,Female
27.0,64.0,30.0,7,Male
98.0,56.0,0.0,3,Female
77.0,40.0,75.0,4,Male
35.0,32.0,240.0,5,Male
7.0,136.0,120.0,3,Female
33.0,88.0,15.0,1,Male
102.0,56.0,30.0,4,Female
61.0,32.0,120.0,5,Male
32.0,40.0,105.0,3,Female
13.0,96.0,120.0,5,Male
73.0,56.0,15.0,7,Female
71.0,64.0,75.0,5,Male
6.0,56.0,240.0,3,Female
75.0,16.0,75.0,2,Male
53.0,32.0,165.0,6,Male
104.0,56.0,135.0,1,Male
143.0,80.0,0.0,2,Female
71.0,120.0,345.0,7,Female
1.0,0.0,120.0,5,Male
97.0,24.0,180.0,3,Male
65.0,56.0,60.0,1,Male
143.0,16.0,0.0,2,Female
71.0,88.0,165.0,3,Female
17.0,32.0,150.0,7,Female
169.0,48.0,75.0,2,Male
33.0,40.0,75.0,3,Male
23.0,88.0,15.0,1,Female
62.0,88.0,45.0,7,Female
62.0,88.0,120.0,7,Male
84.0,8.0,210.0,3,Female
127.0,64.0,195.0,7,Female
1.0,32.0,15.0,5,Female
139.0,48.0,75.0,2,Male
193.0,80.0,225.0,2,Female
139.0,64.0,180.0,7,Female
33.0,40.0,75.0,3,Male
65.0,56.0,15.0,1,Male
79.0,88.0,60.0,1,Female
45.0,40.0,75.0,3,Female
72.0,8.0,0.0,3,Female
117.0,32.0,15.0,7,Male
52.0,56.0,135.0,4,Male
65.0,168.0,90.0,4,Male
58.0,40.0,0.0,3,Male
8.0,80.0,150.0,2,Female
90.0,136.0,90.0,4,Male
38.0,88.0,105.0,7,Female
65.0,40.0,90.0,4,Female
33.0,56.0,165.0,3,Female
25.0,96.0,60.0,5,Male
3.0,104.0,90.0,4,Female
28.0,120.0,120.0,7,Female
65.0,56.0,135.0,1,Male
102.0,80.0,195.0,2,Female
49.0,48.0,150.0,2,Female
51.0,16.0,300.0,1,Female
76.0,56.0,15.0,1,Female
25.0,96.0,75.0,5,Female
72.0,136.0,30.0,4,Male
123.0,88.0,105.0,3,Male
82.0,88.0,150.0,7,Male
75.0,80.0,195.0,2,Male
47.0,152.0,105.0,5,Male
22.0,128.0,60.0,1,Male
22.0,48.0,150.0,2,Female
58.0,24.0,0.0,3,Male
33.0,24.0,0.0,3,Female
111.0,136.0,150.0,3,Male
40.0,88.0,45.0,4,Female
254.0,40.0,60.0,3,Male
40.0,8.0,45.0,4,Female
71.0,0.0,255.0,5,Female
102.0,16.0,75.0,2,Male
17.0,32.0,75.0,7,Female
22.0,16.0,195.0,2,Female
6.0,56.0,195.0,7,Female
17.0,144.0,195.0,7,Female
23.0,88.0,15.0,1,Male
51.0,16.0,60.0,1,Female
45.0,56.0,45.0,3,Female
32.0,8.0,150.0,3,Female
129.0,112.0,75.0,2,Male
11.0,32.0,120.0,5,Female
124.0,128.0,75.0,3,Female
176.0,40.0,180.0,3,Male
35.0,32.0,60.0,5,Male
97.0,56.0,0.0,3,Female
93.0,24.0,405.0,7,Female
15.0,24.0,105.0,4,Female
33.0,24.0,75.0,3,Male
6.0,88.0,285.0,7,Female
102.0,24.0,45.0,4,Female
119.0,152.0,180.0,5,Male
85.0,8.0,0.0,3,Male
93.0,56.0,30.0,7,Male
5.0,16.0,60.0,1,Female
3.0,8.0,45.0,4,Male
22.0,96.0,120.0,5,Female
65.0,128.0,15.0,1,Male
32.0,104.0,165.0,3,Female
35.0,120.0,180.0,5,Female
7.0,24.0,135.0,3,Female
48.0,16.0,105.0,1,Female
47.0,56.0,135.0,4,Male
181.0,64.0,75.0,5,Male
27.0,24.0,60.0,7,Male
5.0,48.0,75.0,2,Male
127.0,40.0,0.0,4,Male
13.0,32.0,120.0,5,Male
49.0,144.0,75.0,2,Male
97.0,56.0,0.0,3,Male
196.0,16.0,75.0,2,Female
22.0,16.0,120.0,2,Female
40.0,0.0,15.0,7,Female
37.0,56.0,135.0,1,Female
59.0,96.0,60.0,5,Male
5.0,48.0,75.0,2,Female
27.0,32.0,105.0,7,Female
40.0,88.0,105.0,4,Male
22.0,16.0,405.0,2,Male
28.0,72.0,30.0,4,Female
75.0,184.0,330.0,2,Female
59.0,8.0,285.0,3,Female
22.0,144.0,195.0,2,Male
93.0,24.0,90.0,7,Female
22.0,48.0,195.0,2,Female
49.0,16.0,45.0,2,Male
84.0,104.0,0.0,3,Male
49.0,56.0,90.0,7,Male
22.0,88.0,135.0,1,Female
10.0,88.0,105.0,4,Male
6.0,56.0,150.0,7,Male
3.0,104.0,45.0,4,Female
37.0,64.0,75.0,5,Male
1.0,32.0,15.0,5,Female
37.0,120.0,180.0,5,Female
72.0,80.0,150.0,2,Female
22.0,136.0,285.0,3,Male
60.0,88.0,15.0,7,Female
22.0,80.0,75.0,2,Female
49.0,88.0,45.0,7,Female
10.0,56.0,180.0,4,Male
45.0,104.0,150.0,3,Female
131.0,152.0,45.0,5,Female
9.0,16.0,60.0,1,Female
106.0,144.0,90.0,7,Female
38.0,88.0,15.0,7,Male
19.0,16.0,210.0,1,Male
16.0,112.0,105.0,7,Male
28.0,40.0,180.0,4,Male
246.0,56.0,30.0,4,Male
19.0,48.0,45.0,2,Male
109.0,32.0,45.0,5,Male
93.0,56.0,135.0,1,Male
28.0,8.0,45.0,4,Male
121.0,96.0,120.0,5,Female
84.0,104.0,225.0,3,Male
134.0,40.0,315.0,4,Female
97.0,72.0,150.0,3,Female
32.0,144.0,225.0,2,Male
9.0,16.0,135.0,1,Female
5.0,56.0,90.0,1,Female
16.0,24.0,60.0,7,Female
273.0,48.0,0.0,2,Male
128.0,64.0,90.0,7,Female
180.0,144.0,75.0,2,Female
22.0,48.0,75.0,2,Female
22.0,80.0,30.0,2,Male
98.0,40.0,0.0,3,Male
115.0,32.0,120.0,7,Female
93.0,24.0,30.0,7,Female
229.0,32.0,180.0,5,Male
60.0,0.0,30.0,7,Female
71.0,0.0,105.0,7,Male
215.0,40.0,0.0,3,Female
22.0,80.0,195.0,2,Male
49.0,120.0,180.0,5,Female
104.0,56.0,90.0,7,Female
59.0,120.0,135.0,4,Male
22.0,16.0,0.0,2,Female
32.0,72.0,75.0,3,Female
215.0,40.0,225.0,3,Female
3.0,144.0,135.0,4,Female
280.0,136.0,360.0,3,Female
217.0,16.0,60.0,1,Male
51.0,16.0,60.0,1,Female
35.0,96.0,120.0,5,Male
65.0,104.0,390.0,4,Male
19.0,128.0,0.0,3,Female
19.0,128.0,30.0,3,Male
71.0,56.0,0.0,3,Male
102.0,88.0,45.0,4,Male
59.0,88.0,210.0,4,Male
20.0,88.0,75.0,3,Male
77.0,8.0,30.0,4,Male
98.0,200.0,180.0,3,Female
89.0,112.0,225.0,2,Female
62.0,16.0,75.0,2,Female
156.0,112.0,75.0,2,Female
149.0,8.0,150.0,3,Female
46.0,88.0,75.0,3,Female
45.0,40.0,75.0,3,Female
95.0,64.0,45.0,5,Male
110.0,8.0,105.0,3,Female
163.0,40.0,75.0,3,Male
7.0,72.0,75.0,3,Male
293.0,56.0,105.0,3,Female
65.0,88.0,60.0,1,Female
5.0,24.0,30.0,7,Male
65.0,56.0,60.0,1,Female
8.0,48.0,0.0,2,Female
23.0,0.0,45.0,5,Male
51.0,128.0,15.0,1,Female
17.0,32.0,30.0,7,Female
19.0,88.0,105.0,3,Female
107.0,152.0,435.0,5,Female
38.0,64.0,60.0,7,Female
90.0,8.0,180.0,4,Female
126.0,16.0,150.0,2,Female
45.0,24.0,240.0,3,Female
45.0,136.0,165.0,3,Male
52.0,24.0,30.0,4,Female
19.0,56.0,135.0,3,Male
32.0,88.0,105.0,3,Female
59.0,144.0,150.0,2,Male
84.0,56.0,165.0,3,Female
13.0,0.0,180.0,5,Male
49.0,32.0,120.0,7,Male
38.0,64.0,60.0,7,Female
28.0,176.0,45.0,4,Male
116.0,48.0,195.0,2,Male
84.0,88.0,105.0,7,Male
83.0,120.0,45.0,5,Male
34.0,72.0,90.0,4,Female
5.0,48.0,75.0,2,Male
71.0,88.0,240.0,3,Female
58.0,136.0,150.0,3,Female
52.0,8.0,45.0,4,Male
16.0,88.0,210.0,7,Female
118.0,16.0,60.0,1,Male
121.0,32.0,210.0,5,Male
28.0,64.0,225.0,7,Male
161.0,32.0,120.0,7,Male
46.0,72.0,75.0,3,Male
60.0,32.0,270.0,7,Male
287.0,16.0,15.0,1,Female
22.0,32.0,15.0,5,Male
293.0,40.0,60.0,3,Female
8.0,16.0,45.0,2,Female
35.0,80.0,105.0,2,Female
59.0,32.0,60.0,5,Male
258.0,120.0,45.0,4,Female
45.0,16.0,30.0,2,Male
23.0,32.0,60.0,5,Female
45.0,56.0,105.0,3,Female
16.0,0.0,120.0,7,Female
13.0,32.0,150.0,5,Male
45.0,56.0,45.0,3,Male
72.0,40.0,225.0,3,Male
27.0,176.0,45.0,7,Male
183.0,16.0,75.0,2,Female
17.0,88.0,75.0,7,Female
19.0,72.0,120.0,3,Female
110.0,56.0,0.0,3,Female
277.0,32.0,120.0,5,Male
25.0,32.0,180.0,5,Female
33.0,40.0,225.0,3,Male
5.0,56.0,150.0,7,Female
180.0,48.0,120.0,2,Male
5.0,80.0,75.0,2,Female
40.0,40.0,180.0,4,Female
99.0,112.0,225.0,2,Male
49.0,32.0,60.0,5,Female
61.0,64.0,60.0,5,Male
83.0,64.0,15.0,5,Female
8.0,48.0,75.0,2,Male
49.0,16.0,195.0,2,Female
32.0,72.0,180.0,3,Male
33.0,56.0,75.0,3,Male
19.0,24.0,105.0,3,Female
27.0,0.0,60.0,7,Female
37.0,128.0,135.0,1,Male
27.0,24.0,285.0,7,Female
46.0,56.0,225.0,3,Female
283.0,24.0,135.0,7,Female
20.0,24.0,0.0,3,Female
35.0,120.0,60.0,5,Female
93.0,120.0,270.0,7,Male
93.0,128.0,210.0,1,Female
84.0,24.0,120.0,3,Female
25.0,64.0,240.0,5,Male
58.0,56.0,30.0,3,Female
58.0,168.0,0.0,3,Male
239.0,56.0,195.0,7,Female
35.0,64.0,120.0,5,Female
59.0,72.0,225.0,3,Female
20.0,24.0,225.0,3,Male
27.0,0.0,60.0,7,Male
52.0,24.0,90.0,4,Female
202.0,40.0,225.0,3,Male
11.0,184.0,0.0,5,Male
32.0,144.0,120.0,2,Female
23.0,56.0,135.0,1,Female
71.0,56.0,165.0,3,Male
35.0,80.0,75.0,2,Female
17.0,56.0,120.0,7,Female
97.0,40.0,0.0,3,Female
47.0,96.0,105.0,5,Female
37.0,88.0,285.0,1,Male
3.0,72.0,30.0,4,Male
83.0,64.0,60.0,5,Male
51.0,56.0,135.0,1,Female
71.0,0.0,435.0,7,Male
22.0,104.0,30.0,4,Female
35.0,48.0,225.0,2,Female
32.0,112.0,225.0,2,Female
47.0,32.0,120.0,5,Male
59.0,8.0,135.0,4,Female
1.0,0.0,60.0,5,Female
206.0,24.0,90.0,7,Male
106.0,0.0,15.0,7,Male
40.0,88.0,270.0,7,Female
77.0,40.0,30.0,4,Female
28.0,56.0,195.0,7,Female
40.0,88.0,210.0,4,Female
109.0,64.0,120.0,5,Male
184.0,32.0,120.0,7,Male
25.0,120.0,240.0,5,Female
71.0,136.0,75.0,3,Male
19.0,48.0,45.0,2,Female
84.0,72.0,270.0,3,Female
7.0,72.0,150.0,3,Male
107.0,56.0,135.0,1,Female
6.0,24.0,0.0,3,Male
15.0,8.0,135.0,4,Male
33.0,16.0,60.0,1,Male
98.0,104.0,0.0,3,Male
102.0,16.0,0.0,2,Female
13.0,32.0,15.0,5,Female
10.0,56.0,30.0,4,Male
49.0,24.0,15.0,7,Male
49.0,0.0,60.0,5,Female
84.0,24.0,60.0,3,Male
45.0,192.0,165.0,3,Female
126.0,144.0,150.0,2,Male
32.0,184.0,150.0,2,Male
59.0,0.0,60.0,5,Female
16.0,64.0,75.0,7,Male
111.0,104.0,75.0,3,Female
123.0,128.0,165.0,3,Female
32.0,8.0,0.0,3,Female
19.0,56.0,105.0,3,Male
71.0,64.0,15.0,5,Male
82.0,56.0,150.0,7,Female
206.0,24.0,30.0,7,Male
128.0,56.0,0.0,7,Male
129.0,16.0,255.0,2,Female
233.0,48.0,120.0,2,Female
51.0,16.0,405.0,1,Female
59.0,64.0,180.0,5,Male
46.0,136.0,225.0,3,Female
38.0,120.0,120.0,7,Male
45.0,48.0,75.0,2,Male
111.0,72.0,150.0,3,Male
7.0,40.0,165.0,3,Female
45.0,40.0,150.0,3,Female
35.0,96.0,105.0,5,Male
5.0,128.0,180.0,1,Female
171.0,88.0,150.0,7,Female
45.0,8.0,75.0,3,Female
59.0,32.0,15.0,5,Female
77.0,136.0,255.0,4,Female
8.0,80.0,0.0,2,Male
71.0,8.0,75.0,3,Male
49.0,0.0,0.0,7,Female
19.0,24.0,0.0,3,Female
17.0,32.0,75.0,7,Male
60.0,32.0,270.0,7,Male
19.0,8.0,165.0,3,Male
77.0,8.0,90.0,4,Male
71.0,136.0,150.0,3,Male
38.0,32.0,90.0,7,Female
175.0,88.0,105.0,3,Female
52.0,56.0,30.0,4,Male
89.0,16.0,0.0,2,Male
23.0,32.0,15.0,5,Male
19.0,16.0,60.0,1,Male
51.0,56.0,405.0,1,Female
153.0,112.0,150.0,2,Female
58.0,8.0,105.0,3,Male
71.0,32.0,120.0,7,Female
7.0,136.0,75.0,3,Male
202.0,40.0,30.0,3,Male
22.0,144.0,120.0,2,Male
126.0,48.0,120.0,2,Female
97.0,136.0,45.0,4,Female
62.0,112.0,45.0,2,Male
176.0,8.0,120.0,3,Female
102.0,48.0,330.0,2,Male
71.0,8.0,0.0,3,Male
93.0,160.0,210.0,1,Female
8.0,80.0,330.0,2,Male
5.0,56.0,60.0,7,Male
22.0,56.0,45.0,4,Female
7.0,24.0,120.0,3,Female
62.0,80.0,150.0,2,Female
5.0,16.0,135.0,1,Female
34.0,176.0,270.0,4,Male
20.0,8.0,75.0,3,Male
104.0,0.0,75.0,7,Male
193.0,16.0,150.0,2,Female
104.0,32.0,15.0,7,Female
22.0,40.0,90.0,4,Male
20.0,8.0,105.0,3,Female
79.0,16.0,135.0,1,Male
71.0,144.0,330.0,7,Male
65.0,104.0,255.0,4,Female
77.0,88.0,120.0,4,Male
65.0,8.0,90.0,4,Female
90.0,40.0,90.0,4,Female
22.0,56.0,45.0,4,Male
49.0,32.0,90.0,7,Male
6.0,72.0,105.0,3,Female
22.0,56.0,135.0,4,Male
45.0,72.0,105.0,3,Female
19.0,128.0,75.0,3,Male
97.0,24.0,75.0,3,Female
33.0,128.0,240.0,3,Male
10.0,120.0,45.0,4,Female
77.0,72.0,45.0,4,Female
49.0,120.0,60.0,7,Male
38.0,24.0,120.0,7,Male
19.0,16.0,195.0,2,Male
58.0,88.0,75.0,3,Female
123.0,40.0,75.0,3,Male
82.0,88.0,60.0,7,Female
73.0,64.0,210.0,5,Male
20.0,56.0,75.0,3,Female
280.0,40.0,0.0,3,Male
32.0,40.0,225.0,3,Male
84.0,8.0,15.0,4,Male
7.0,8.0,60.0,3,Male
22.0,56.0,180.0,3,Female
117.0,56.0,15.0,7,Female
22.0,16.0,60.0,1,Male
62.0,24.0,150.0,7,Female
52.0,24.0,210.0,4,Female
8.0,144.0,150.0,2,Female
25.0,64.0,120.0,5,Male
99.0,48.0,45.0,2,Female
22.0,144.0,0.0,2,Female
7.0,56.0,75.0,3,Female
62.0,48.0,0.0,2,Female
83.0,0.0,120.0,5,Male
59.0,40.0,255.0,4,Female
102.0,56.0,180.0,4,Male
228.0,112.0,15.0,7,Female
35.0,64.0,120.0,5,Male
84.0,88.0,15.0,4,Male
126.0,16.0,255.0,2,Female
51.0,16.0,60.0,1,Male
35.0,64.0,180.0,5,Male
34.0,72.0,30.0,4,Female
110.0,128.0,165.0,3,Male
76.0,16.0,90.0,1,Female
46.0,56.0,180.0,3,Female
32.0,48.0,75.0,2,Male
8.0,112.0,150.0,2,Male
89.0,112.0,405.0,2,Male
112.0,112.0,195.0,2,Female
65.0,40.0,45.0,4,Female
19.0,56.0,75.0,3,Male
19.0,8.0,75.0,3,Female
5.0,56.0,135.0,1,Female
146.0,120.0,270.0,4,Female
47.0,96.0,45.0,5,Female
84.0,56.0,90.0,4,Female
137.0,8.0,60.0,3,Male
49.0,80.0,75.0,2,Male
104.0,112.0,60.0,7,Female
46.0,56.0,0.0,3,Male
104.0,56.0,45.0,7,Male
35.0,144.0,0.0,2,Female
150.0,40.0,75.0,3,Male
45.0,112.0,30.0,2,Male
45.0,88.0,0.0,3,Male
149.0,8.0,150.0,3,Male
32.0,8.0,0.0,3,Female
84.0,176.0,45.0,7,Female
61.0,96.0,120.0,5,Female
28.0,24.0,45.0,7,Female
139.0,16.0,0.0,2,Female
34.0,40.0,15.0,4,Male
59.0,8.0,135.0,4,Female
15.0,72.0,135.0,4,Male
58.0,24.0,75.0,3,Male
22.0,184.0,270.0,5,Male
37.0,16.0,60.0,1,Female
22.0,232.0,90.0,1,Female
33.0,104.0,165.0,3,Female
115.0,56.0,30.0,4,Female
45.0,40.0,75.0,3,Male
110.0,8.0,105.0,3,Male
7.0,8.0,0.0,3,Male
52.0,88.0,210.0,4,Female
62.0,0.0,180.0,7,Female
121.0,32.0,15.0,5,Female
58.0,8.0,0.0,3,Male
22.0,88.0,15.0,4,Male
23.0,32.0,180.0,5,Male
32.0,80.0,195.0,2,Male
241.0,152.0,240.0,5,Male
131.0,0.0,60.0,5,Male
75.0,144.0,150.0,2,Male
33.0,88.0,135.0,1,Female
19.0,24.0,0.0,3,Female
33.0,24.0,0.0,3,Female
35.0,48.0,75.0,2,Male
35.0,80.0,45.0,2,Female
59.0,80.0,0.0,2,Female
25.0,0.0,120.0,5,Male
5.0,56.0,45.0,7,Male
110.0,40.0,0.0,3,Female
71.0,152.0,120.0,5,Male
32.0,104.0,0.0,3,Male
16.0,64.0,135.0,7,Female
45.0,72.0,75.0,3,Female
19.0,40.0,0.0,3,Male
38.0,24.0,150.0,7,Male
45.0,56.0,105.0,3,Male
45.0,48.0,150.0,2,Female
38.0,0.0,90.0,7,Female
82.0,88.0,150.0,7,Female
51.0,32.0,15.0,7,Female
102.0,56.0,210.0,4,Female
109.0,184.0,15.0,5,Male
6.0,176.0,105.0,7,Male
145.0,32.0,180.0,5,Female
32.0,24.0,105.0,3,Female
84.0,40.0,0.0,3,Female
32.0,80.0,30.0,2,Female
22.0,16.0,150.0,2,Male
203.0,56.0,105.0,1,Male
102.0,8.0,90.0,4,Male
85.0,88.0,150.0,3,Female
22.0,16.0,30.0,2,Female
46.0,128.0,105.0,3,Female
60.0,32.0,180.0,7,Male
83.0,184.0,210.0,5,Female
33.0,40.0,150.0,3,Female
33.0,88.0,135.0,1,Female
19.0,24.0,0.0,3,Male
283.0,32.0,90.0,7,Male
76.0,128.0,210.0,1,Male
75.0,16.0,75.0,2,Male
49.0,80.0,75.0,2,Male
33.0,40.0,120.0,3,Female
115.0,0.0,75.0,7,Female
71.0,104.0,150.0,3,Female
95.0,96.0,60.0,5,Male
32.0,24.0,225.0,3,Male
51.0,128.0,210.0,1,Female
49.0,16.0,30.0,2,Female
84.0,88.0,150.0,7,Female
8.0,80.0,150.0,2,Female
59.0,64.0,15.0,5,Male
62.0,16.0,150.0,2,Female
40.0,8.0,135.0,4,Female
35.0,48.0,75.0,2,Female
71.0,0.0,15.0,5,Female
45.0,16.0,0.0,2,Male
155.0,0.0,180.0,5,Male
72.0,16.0,45.0,2,Male
196.0,8.0,30.0,4,Female
59.0,184.0,150.0,2,Female
82.0,56.0,105.0,7,Female
46.0,104.0,150.0,3,Male
35.0,48.0,75.0,2,Female
71.0,96.0,240.0,5,Male
84.0,56.0,165.0,3,Male
121.0,32.0,90.0,5,Male
6.0,40.0,105.0,3,Male
33.0,16.0,135.0,1,Female
38.0,88.0,300.0,7,Male
93.0,32.0,195.0,7,Male
93.0,24.0,60.0,7,Female
59.0,16.0,75.0,2,Male
102.0,112.0,150.0,2,Female
7.0,56.0,0.0,3,Male
37.0,0.0,60.0,5,Male
28.0,8.0,30.0,4,Male
51.0,88.0,135.0,1,Female
71.0,96.0,75.0,5,Female
136.0,16.0,135.0,1,Female
9.0,16.0,60.0,1,Male
40.0,104.0,90.0,4,Female
52.0,24.0,135.0,4,Female
22.0,80.0,225.0,2,Female
84.0,200.0,0.0,3,Male
84.0,24.0,45.0,3,Female
136.0,16.0,90.0,1,Female
112.0,16.0,45.0,2,Male
51.0,88.0,135.0,1,Female
49.0,32.0,375.0,5,Female
13.0,152.0,60.0,5,Male
71.0,24.0,0.0,3,Female
115.0,8.0,90.0,4,Female
7.0,8.0,240.0,3,Female
47.0,64.0,60.0,5,Male
62.0,48.0,75.0,2,Male
35.0,16.0,75.0,2,Female
65.0,24.0,90.0,4,Female
71.0,104.0,75.0,3,Female
150.0,88.0,120.0,7,Male
8.0,48.0,150.0,2,Female
133.0,96.0,180.0,5,Male
280.0,104.0,225.0,3,Male
71.0,104.0,165.0,3,Male
11.0,96.0,270.0,5,Female
35.0,48.0,150.0,2,Female
22.0,80.0,75.0,2,Male
45.0,136.0,150.0,3,Female
126.0,16.0,75.0,2,Male
73.0,32.0,120.0,7,Female
71.0,184.0,15.0,5,Male
60.0,120.0,105.0,7,Female
75.0,48.0,150.0,2,Female
19.0,48.0,30.0,2,Male
11.0,32.0,120.0,5,Female
71.0,8.0,45.0,3,Female
196.0,16.0,150.0,2,Male
51.0,88.0,90.0,1,Female
62.0,48.0,75.0,2,Female
34.0,40.0,180.0,4,Female
28.0,88.0,90.0,4,Male
10.0,24.0,135.0,4,Male
1.0,120.0,15.0,5,Male
95.0,32.0,90.0,7,Male
49.0,48.0,75.0,2,Female
119.0,96.0,60.0,5,Male
51.0,56.0,60.0,1,Female
33.0,88.0,105.0,1,Male
6.0,104.0,120.0,3,Female
6.0,112.0,90.0,7,Female
90.0,56.0,135.0,1,Male
11.0,32.0,15.0,5,Female
270.0,24.0,45.0,4,Female
241.0,32.0,75.0,5,Male
33.0,136.0,225.0,3,Male
